# CardIndex ledger — assigned once, never reused, never reordered.
#
# A card's index is its permanent rules identity: DeckEntry stores one, the
# gateway persists decks made of them, and a replay names them. So this file
# is append-only. A new card takes the next free index; a card that leaves the
# corpus retires its own and the slot stays empty.
#
# Indices are assigned by first appearance over the whole card corpus, not
# over the cards this repo implements — so adopting an old card inserts
# nothing. The order is written down rather than recomputed, because what it
# derives from (release dates, the corpus filter, Scryfall's own errata) is
# not a constant.
#
# index, oracle_id, const and set are FROZEN: the workspace names them.
# name follows Scryfall, so a rename shows in the diff.
#
# Seeded by `baylee-catalog corpus` + `cargo xtask ledger`; read by
# `cargo xtask codegen`, which never assigns. `codegen --check` fails if a run
# would change this file, so no index is assigned outside a commit.
#
# index	oracle_id	const	set	name
242	87a77482-f286-4fb1-b179-85b2095bb768	THE_HIVE	lea	The Hive
243	c4822813-cd81-465d-9fe8-3a4c2dcd31ef	THICKET_BASILISK	lea	Thicket Basilisk
244	6452b6a6-6235-46a3-a712-a26592450438	THOUGHTLACE	lea	Thoughtlace
245	f73c7edf-ed2c-41e8-ac83-c83ddd543f14	THRONE_OF_BONE	lea	Throne of Bone
246	35d07ac9-b184-4b5f-8192-34b1db042f69	TIMBER_WOLVES	lea	Timber Wolves
247	99d4d99d-cf56-45aa-aa39-a250695612f2	TIME_VAULT	lea	Time Vault
248	d0209d3f-3f7e-4fd5-bce5-10bce6f29c86	TIME_WALK	lea	Time Walk
249	c823e687-6311-4c99-974b-fd77d204141a	TIMETWISTER	lea	Timetwister
250	f671e3c3-cd59-4d06-a1af-5d04892cf74d	TRANQUILITY	lea	Tranquility
251	74b7fe23-5d3a-4092-8d78-7c0eba8f6f73	TROPICAL_ISLAND	lea	Tropical Island
252	ef2b1565-7b02-4cab-9031-beb1701ee929	TSUNAMI	lea	Tsunami
253	02418479-9455-417f-a6a1-004356faff37	TUNDRA	lea	Tundra
254	80559618-9dd9-4987-b3bc-1a1b5537bbc5	TUNNEL	lea	Tunnel
255	773ad2ef-5acc-49ea-8d85-056330e87039	TWIDDLE	lea	Twiddle
256	38aa31bd-7145-43b9-9409-463d9ad6cd69	TWO_HEADED_GIANT_OF_FORIYS	lea	Two-Headed Giant of Foriys
257	4b22be3a-8ce1-47d1-b82e-6c3ccfb0548b	UNDERGROUND_SEA	lea	Underground Sea
258	090d88a9-7f2d-4bd1-a30a-7c48d05068be	UNHOLY_STRENGTH	lea	Unholy Strength
259	837182db-1bf3-4a2c-bd01-1af9d9873561	UNSUMMON	lea	Unsummon
260	d6329dcc-b450-482a-8ee3-45449f7a4b3d	UTHDEN_TROLL	lea	Uthden Troll
261	cd98a31b-cc7e-43f9-982e-109ad9850908	VERDURAN_ENCHANTRESS	lea	Verduran Enchantress
262	aeaccab9-3e2c-4a40-a483-52c4972b2014	VESUVAN_DOPPELGANGER	lea	Vesuvan Doppelganger
263	d29078c0-1fb8-437a-81d1-bb319f646941	VETERAN_BODYGUARD	lea	Veteran Bodyguard
264	4c15889e-3172-413b-b805-a2b7ad05f636	VOLCANIC_ERUPTION	lea	Volcanic Eruption
265	b2d3da40-e2f7-4480-9da9-33019d6f4071	WALL_OF_AIR	lea	Wall of Air
266	8ffe4986-9e09-4421-ad26-296a4c0df9e4	WALL_OF_BONE	lea	Wall of Bone
267	f8d82a00-c10e-4b9e-9642-d05706900a97	WALL_OF_BRAMBLES	lea	Wall of Brambles
268	f38c8b47-e8e0-4d2f-b1da-d8d986805a48	WALL_OF_FIRE	lea	Wall of Fire
269	1945e165-7636-4727-89ba-3811251ef175	WALL_OF_ICE	lea	Wall of Ice
270	cd4cadb4-3156-49bd-b36e-12ba5c85938b	WALL_OF_STONE	lea	Wall of Stone
271	eb098958-50d3-4476-ba74-382033703ff9	WALL_OF_SWORDS	lea	Wall of Swords
272	608cc65c-f99a-4ca3-be24-190d2556b411	WALL_OF_WATER	lea	Wall of Water
273	aa5e6894-8c97-46f8-a0fd-07c6db51e9a7	WALL_OF_WOOD	lea	Wall of Wood
274	73bddfdb-d1fb-4038-b676-201f6b82beb0	WANDERLUST	lea	Wanderlust
275	b2a8fcf9-2ec2-40a9-9955-90f8605b11a3	WAR_MAMMOTH	lea	War Mammoth
276	f4b18451-1f40-48bd-8ca9-eec784ad5dd7	WARP_ARTIFACT	lea	Warp Artifact
277	c470fbe1-0538-46ec-8741-3143f5e78af8	WATER_ELEMENTAL	lea	Water Elemental
278	f07a24c0-bf3c-4733-9473-c6be3b16950e	WEAKNESS	lea	Weakness
279	5aa12aff-db3c-4be5-822b-3afdf536b33e	WEB	lea	Web
280	a8abd966-de7b-46a3-8ac7-8747ab35653a	WHEEL_OF_FORTUNE	lea	Wheel of Fortune
281	ddb021df-ae4a-4ac1-8353-d0b375761714	WHITE_KNIGHT	lea	White Knight
282	860468b3-625a-4663-a5ae-336ae10fc7d0	WHITE_WARD	lea	White Ward
283	706ae742-1807-44b7-a4fa-f2e26f61519a	WILD_GROWTH	lea	Wild Growth
284	8b60fcfe-fb90-4a00-a708-25b59bfc9b5a	WILL_O_THE_WISP	lea	Will-o'-the-Wisp
285	1dcbd583-3388-4b34-a7cd-131648aa6abd	WINTER_ORB	lea	Winter Orb
286	0bd8917c-bec4-4603-bc3f-8e0c2afae56a	WOODEN_SPHERE	lea	Wooden Sphere
287	e8ad3a77-b293-4d69-b080-27ca9f95d443	WORD_OF_COMMAND	lea	Word of Command
288	34515b16-c9a4-4f98-8c77-416a7a523407	WRATH_OF_GOD	lea	Wrath of God
289	5446c92f-ff22-4e9b-a2f6-e64c8560c1e0	ZOMBIE_MASTER	lea	Zombie Master
290	7a5a8414-4da4-4dd0-93ae-210d50f4d6f6	CIRCLE_OF_PROTECTION_BLACK	leb	Circle of Protection: Black
291	c718911c-c955-4eb9-9e16-be4bd49a4e4e	VOLCANIC_ISLAND	leb	Volcanic Island
292	a2404d88-0621-49ae-9908-052c23a96ac6	ABU_JA_FAR	arn	Abu Ja'far
293	9a410f83-ed92-4b55-834a-c7cec8f5d1e2	ALADDIN	arn	Aladdin
294	2aa2f96b-5784-4767-b9ea-b8d9222cb1de	ALADDIN_S_LAMP	arn	Aladdin's Lamp
295	7810915f-df4d-445a-8ba8-fe6ed3abf1ae	ALADDIN_S_RING	arn	Aladdin's Ring
296	ef3fdfea-330d-4948-94ec-67e344b48086	ALI_BABA	arn	Ali Baba
297	6517edb3-30e2-40ba-b6e4-4554b4bbb342	ALI_FROM_CAIRO	arn	Ali from Cairo
298	3483946d-8645-4c22-b0ba-a65a44456324	ARMY_OF_ALLAH	arn	Army of Allah
299	54022a10-c9f0-458d-a0ed-228843cd9a40	BAZAAR_OF_BAGHDAD	arn	Bazaar of Baghdad
300	bddd6b93-7c69-427a-97ee-0c1f9f950f09	BIRD_MAIDEN	arn	Bird Maiden
301	f32d19d6-8ac1-4744-b2c2-5c9d4cd0da70	BOTTLE_OF_SULEIMAN	arn	Bottle of Suleiman
302	64f56228-7874-4465-ba58-1049083ea02f	BRASS_MAN	arn	Brass Man
303	d33b3591-c01f-4ac4-8626-7cbfdabaf90d	CAMEL	arn	Camel
304	a83f25e3-4d84-4c9b-ab12-19b8d326e459	CITY_IN_A_BOTTLE	arn	City in a Bottle
305	f25351e3-539b-4bbc-b92d-6480acf4d722	CITY_OF_BRASS	arn	City of Brass
306	638eeb16-9e0e-4cc6-b97e-8ff0df81ca58	CUOMBAJJ_WITCHES	arn	Cuombajj Witches
307	fc9e82b2-f148-431b-9312-97b7101cffe4	CYCLONE	arn	Cyclone
308	82b13601-d460-45c5-94a1-07e146d463a9	DANCING_SCIMITAR	arn	Dancing Scimitar
309	88929373-b2c8-4a81-a809-fed87fd5b0d7	DANDAN	arn	Dandân
310	195107ad-879d-4b02-a44a-a3ba70fedf88	DESERT	arn	Desert
311	3247fca3-7458-47ee-875b-c55f2a3e2962	DESERT_NOMADS	arn	Desert Nomads
312	6f880348-6dc8-4cf8-9313-9893c41a70a3	DESERT_TWISTER	arn	Desert Twister
313	84cef34a-c3e1-4059-b4cd-c481938a53a5	DIAMOND_VALLEY	arn	Diamond Valley
314	383e9005-5869-4d1d-917d-30e5f214fbd9	DROP_OF_HONEY	arn	Drop of Honey
315	4eb67ba3-35e3-47c3-820f-62814cf202a7	EBONY_HORSE	arn	Ebony Horse
316	f92c9a5d-853f-4157-89ba-8d8c8033c533	EL_HAJJAJ	arn	El-Hajjâj
317	8ada7388-fd8b-434c-a17a-bce19cf3e615	ELEPHANT_GRAVEYARD	arn	Elephant Graveyard
318	7feba745-7d27-4225-bc9d-9b7a8692872d	ERG_RAIDERS	arn	Erg Raiders
319	d48a38c9-3dcd-4c18-8840-1b057ede3ff0	ERHNAM_DJINN	arn	Erhnam Djinn
320	22647b1a-5a7c-41b5-b820-b2e9f49c7aad	EYE_FOR_AN_EYE	arn	Eye for an Eye
321	75457fe5-4ab6-42c4-98e5-8ed6e8bf122c	FISHLIVER_OIL	arn	Fishliver Oil
322	453524fb-2ffa-421f-883c-b77ae2850c52	FLYING_CARPET	arn	Flying Carpet
323	b5666c68-059d-4e32-9b04-548b3058430d	FLYING_MEN	arn	Flying Men
324	d361bdd4-afb8-493d-9091-ebe22f215834	GHAZBAN_OGRE	arn	Ghazbán Ogre
325	2dd50d7f-941f-4deb-a15c-ee2357844c35	GIANT_TORTOISE	arn	Giant Tortoise
326	34c3aebe-a224-426a-ae06-f3145193313e	GUARDIAN_BEAST	arn	Guardian Beast
327	a57d4a9d-4ac5-4a68-adb9-a73754034d7c	HASRAN_OGRESS	arn	Hasran Ogress
328	d17f5afa-a884-4b99-aa9e-89ddb3d43b22	HURR_JACKAL	arn	Hurr Jackal
329	e503a4f2-a785-4e7a-89a7-a9b24fb98831	IFH_BIFF_EFREET	arn	Ifh-Bíff Efreet
330	bb217f12-532f-4833-a27a-99e290aa47d0	ISLAND_FISH_JASCONIUS	arn	Island Fish Jasconius
331	d427e61d-5b30-4d2a-bad2-2e7f016036ca	ISLAND_OF_WAK_WAK	arn	Island of Wak-Wak
332	737db899-dcdb-48f9-8d30-cbbce3ae3434	JANDOR_S_RING	arn	Jandor's Ring
333	3aa0e73f-ac88-47a5-9cc5-0c941a939eae	JANDOR_S_SADDLEBAGS	arn	Jandor's Saddlebags
334	89f5b21c-18da-4071-bc42-9cdc433734bf	JEWELED_BIRD	arn	Jeweled Bird
335	b18b9869-8490-4875-a5bb-484c3299f2c5	JIHAD	arn	Jihad
336	afda663e-c5f7-4182-86f7-d95d71793717	JUNUN_EFREET	arn	Junún Efreet
337	4e81596c-9225-43d1-bd35-798212144f2c	JUZAM_DJINN	arn	Juzám Djinn
338	cb558dda-0c05-426d-aedc-bc07cc54db76	KHABAL_GHOUL	arn	Khabál Ghoul
339	97f548b1-6398-4dc7-b5eb-da5a3f24ddb7	KING_SULEIMAN	arn	King Suleiman
340	fbbc3acb-c917-44ff-ac6f-9dd6ebe3f4ad	KIRD_APE	arn	Kird Ape
341	2111588d-9af5-4a33-989e-b074d83f0463	LIBRARY_OF_ALEXANDRIA	arn	Library of Alexandria
342	5c28fc22-7da6-4f15-b02b-6ff10981466c	MAGNETIC_MOUNTAIN	arn	Magnetic Mountain
343	69556f6c-c05b-4902-bac7-012f0ed81b75	MERCHANT_SHIP	arn	Merchant Ship
344	7140d726-0136-43af-84b5-85005a66a186	METAMORPHOSIS	arn	Metamorphosis
345	61bebdfa-5df0-4952-abf9-dc5e0e4f57ea	MIJAE_DJINN	arn	Mijae Djinn
346	bccdc42f-9e55-4f8e-a29e-ef39f38add6a	MOORISH_CAVALRY	arn	Moorish Cavalry
347	da7bc9d6-a0cc-407a-bed9-d677c2dd74f2	NAFS_ASP	arn	Nafs Asp
348	4533ce78-0594-4195-96fb-46cbadd0db69	OASIS	arn	Oasis
349	cce84cf1-5574-43b0-9d75-72e6451403a7	OLD_MAN_OF_THE_SEA	arn	Old Man of the Sea
350	c753e9e3-9374-4e3c-8622-94576a8c1da3	OUBLIETTE	arn	Oubliette
351	0c017406-7fc3-4701-93ec-ddb02044c12a	PIETY	arn	Piety
352	da2f0d16-3cb4-492d-8535-52a31dbae95e	PYRAMIDS	arn	Pyramids
353	a83073a2-e63d-4105-8bad-9612e411fc85	REPENTANT_BLACKSMITH	arn	Repentant Blacksmith
354	c79b9187-cbfe-43a0-bdc8-4f7e0d215607	RING_OF_MA_RUF	arn	Ring of Ma'rûf
355	98116aec-2ab1-4bee-b727-9feff6274825	RUKH_EGG	arn	Rukh Egg
356	ff77074f-48ef-4c01-8ede-4e9be3e483f4	SANDALS_OF_ABDALLAH	arn	Sandals of Abdallah
357	7bb41690-f8ec-462a-ba29-be453eb86fca	SANDSTORM	arn	Sandstorm
358	683e7135-de54-49c8-a978-4f84628a6a91	SERENDIB_DJINN	arn	Serendib Djinn
359	dd520d83-297a-487f-b8f3-4997bbc056e0	SERENDIB_EFREET	arn	Serendib Efreet
360	fc04f621-338b-4d4c-bf57-5e5a00d990f0	SHAHRAZAD	arn	Shahrazad
361	dc81069b-b2cf-44b3-98fc-45bb24b815cb	SINDBAD	arn	Sindbad
362	23f9bee4-ac7e-4828-82c0-576fee0d29b7	SINGING_TREE	arn	Singing Tree
363	3e4cb1b2-e2cc-4925-a226-6c6f1501d9c1	SORCERESS_QUEEN	arn	Sorceress Queen
364	124c8663-21f3-4cd8-a060-9d04be35c43f	STONE_THROWING_DEVILS	arn	Stone-Throwing Devils
365	278b237e-9699-43eb-a03e-0b68eccc08b3	UNSTABLE_MUTATION	arn	Unstable Mutation
366	2b7c9fe0-5a23-4172-b31f-b0d85cd465f6	WAR_ELEPHANT	arn	War Elephant
367	00185f3b-2777-4417-a8e0-4691f41c0ec1	WYLULI_WOLF	arn	Wyluli Wolf
368	15b9b0cc-47ef-4147-aba7-a7adae41921b	YDWEN_EFREET	arn	Ydwen Efreet
369	8eca999e-f7f8-4354-b419-2df4249c4361	AMULET_OF_KROOG	atq	Amulet of Kroog
370	4b889ec0-6130-4e31-bb02-03fdabd28bee	ARGIVIAN_ARCHAEOLOGIST	atq	Argivian Archaeologist
371	80240b6b-d20d-4dfb-a2c5-c272c3b43a70	ARGIVIAN_BLACKSMITH	atq	Argivian Blacksmith
372	bbf183bc-d502-4432-8202-f29f60c08396	ARGOTHIAN_PIXIES	atq	Argothian Pixies
373	f3aaef18-dc32-40d6-b48c-f957aa31247f	ARGOTHIAN_TREEFOLK	atq	Argothian Treefolk
374	70d90ef4-0cda-405f-abf1-734fa909efa6	ARMAGEDDON_CLOCK	atq	Armageddon Clock
375	2d4aedc5-31c5-4281-98e1-b0c2233c3c8a	ARTIFACT_BLAST	atq	Artifact Blast
376	5c641df8-97d7-484b-8d0e-790279fd6177	ARTIFACT_POSSESSION	atq	Artifact Possession
377	9bd3a4bb-cc12-4e5f-a33f-77ab0c7788db	ARTIFACT_WARD	atq	Artifact Ward
378	4d18bcba-a346-445e-a182-6cc30b7e066d	ASHNOD_S_ALTAR	atq	Ashnod's Altar
379	b5a390fd-2864-4481-84b4-41e8fac91a80	ASHNOD_S_BATTLE_GEAR	atq	Ashnod's Battle Gear
380	1a8072c9-e2b8-4173-af88-ed0dd64d10fe	ASHNOD_S_TRANSMOGRANT	atq	Ashnod's Transmogrant
381	3095f2cf-05c3-4381-929f-c526b6fc30a7	ATOG	atq	Atog
382	e7b91fba-8d96-4040-95e8-f0023b65c497	BATTERING_RAM	atq	Battering Ram
383	a1ab033f-9605-4ca2-a98b-c0b2e1599609	BRONZE_TABLET	atq	Bronze Tablet
384	c7c7bffa-442d-4ba5-b778-ad394c192f27	CANDELABRA_OF_TAWNOS	atq	Candelabra of Tawnos
385	2e61e9c0-a2b9-4a24-8cb0-5160accce183	CIRCLE_OF_PROTECTION_ARTIFACTS	atq	Circle of Protection: Artifacts
386	0d292575-c4ff-427a-953a-abc89e40caa6	CITANUL_DRUID	atq	Citanul Druid
387	cc1ba59c-bb70-4da9-bbd0-a466075f9053	CLAY_STATUE	atq	Clay Statue
388	3d5b71d4-ed5e-4c6d-be70-bebbb1475257	CLOCKWORK_AVIAN	atq	Clockwork Avian
389	9be9625e-b98b-416b-aac4-9f7b2dfbd39d	COLOSSUS_OF_SARDIA	atq	Colossus of Sardia
390	aa2970c8-f2ea-4e06-8b8f-ec89af0012a0	CORAL_HELM	atq	Coral Helm
391	8d6e39b0-a190-40a0-a8e1-ee82f477376f	CRUMBLE	atq	Crumble
392	4f04603f-8f91-405b-b6ac-d2b66f05e32f	CURSED_RACK	atq	Cursed Rack
393	6b2184ce-d6b1-411e-80ac-05a6e5993a39	DAMPING_FIELD	atq	Damping Field
394	daa90a75-c600-41bd-9311-ec21cf51480b	DETONATE	atq	Detonate
395	24a78116-d5e0-4e30-b192-d8bffe347a0c	DRAFNA_S_RESTORATION	atq	Drafna's Restoration
396	727a6474-d5b5-42ab-ace3-352d28f499eb	DRAGON_ENGINE	atq	Dragon Engine
397	a3541870-3dc9-4571-be98-c0a2b6c468fb	DWARVEN_WEAPONSMITH	atq	Dwarven Weaponsmith
398	7a756cd1-29a8-4edf-bb74-fbb5b4020022	ENERGY_FLUX	atq	Energy Flux
399	9b884dfd-59f4-45c0-bf1e-6ad9f5b58895	FELDON_S_CANE	atq	Feldon's Cane
400	a4b60080-3f80-4aeb-8bd9-7953e77aaf75	GAEA_S_AVENGER	atq	Gaea's Avenger
401	bbb005de-bbba-458e-87c1-912a004e80da	GATE_TO_PHYREXIA	atq	Gate to Phyrexia
402	ec85a375-fe38-4b11-af0e-f2b466181dd7	GOBLIN_ARTISANS	atq	Goblin Artisans
403	95197f8f-c24e-4d13-a106-7186b3cc59e0	GOLGOTHIAN_SYLEX	atq	Golgothian Sylex
404	23f73983-0337-4464-8817-5f7596d65b38	GRAPESHOT_CATAPULT	atq	Grapeshot Catapult
405	cbd2d38b-6402-44b7-ba27-d854268e31d0	HAUNTING_WIND	atq	Haunting Wind
406	ed1e5d24-c8a8-48fe-a88f-1003ad432477	HURKYL_S_RECALL	atq	Hurkyl's Recall
407	d416a4ed-9f16-4a8b-8aee-03c630e1eb6c	IVORY_TOWER	atq	Ivory Tower
408	32d9fd98-142b-41d2-b8f0-40ae1d4cb991	JALUM_TOME	atq	Jalum Tome
409	7ca54a23-f8eb-4982-b4ee-7392e2f2a1b3	MARTYRS_OF_KORLIS	atq	Martyrs of Korlis
410	2f578020-9b39-4c61-8b0b-6d29187e022a	MIGHTSTONE	atq	Mightstone
411	3212e47a-5492-4c50-9d4a-6ea562f1a6e1	MILLSTONE	atq	Millstone
412	5963e0ef-e0bc-4611-ad4f-813a4c0eacfb	MISHRA_S_FACTORY	atq	Mishra's Factory
413	18b1f96f-de35-4f0a-8b0e-81576471fd15	MISHRA_S_WAR_MACHINE	atq	Mishra's War Machine
414	ba284fe6-bb29-455c-8321-9714a0cdc05e	MISHRA_S_WORKSHOP	atq	Mishra's Workshop
415	299ea6dd-79eb-4c25-a05d-ff6fcad663cf	OBELISK_OF_UNDOING	atq	Obelisk of Undoing
416	598f948b-bdd3-490f-b3e9-f0f9dc470522	ONULET	atq	Onulet
417	0ec58835-de2d-4064-89a9-f92db80bc276	ORCISH_MECHANICS	atq	Orcish Mechanics
418	a3a98bc9-caa0-49b7-951c-fe4e4f54e4ba	ORNITHOPTER	atq	Ornithopter
419	407a0761-7ccc-4607-8df6-e744d30a81a0	PHYREXIAN_GREMLINS	atq	Phyrexian Gremlins
420	9a8c8d52-1701-4ae0-9d2d-cce4e476673b	POWER_ARTIFACT	atq	Power Artifact
421	877d42be-f74d-4521-87b7-bb59824d0acc	POWERLEECH	atq	Powerleech
422	cb6465f9-dcf8-4258-aa18-661ad252b58b	PRIEST_OF_YAWGMOTH	atq	Priest of Yawgmoth
423	dccf2ca8-8c87-41c9-8373-351859396d05	PRIMAL_CLAY	atq	Primal Clay
424	193c1671-328e-4f9c-836e-055f46c3aab0	RAKALITE	atq	Rakalite
425	ad8fb78b-5ca5-4ef1-8c68-ee57d1e32fec	RECONSTRUCTION	atq	Reconstruction
426	c7076e2c-81f1-44ad-a4dd-45a01802d364	REVERSE_POLARITY	atq	Reverse Polarity
427	11720db4-5b6b-49ba-bf31-4d944921d6f1	ROCKET_LAUNCHER	atq	Rocket Launcher
428	f34be3cc-ff47-4415-a6a8-ed142891dc0c	SAGE_OF_LAT_NAM	atq	Sage of Lat-Nam
429	82a6d89d-9215-4540-b7d5-26cdd6afb05b	SHAPESHIFTER	atq	Shapeshifter
430	96ce2403-4607-440a-92ae-80aceb458c5d	SHATTERSTORM	atq	Shatterstorm
431	52c53132-146a-4912-8e0f-1d4d9937fff3	STAFF_OF_ZEGON	atq	Staff of Zegon
432	d21a89eb-7c5b-459a-acc7-12b20b13bf79	STRIP_MINE	atq	Strip Mine
433	9a28d53e-c789-47de-8f3e-a251843ac596	SU_CHI	atq	Su-Chi
434	691896d7-9894-4845-be1d-08b053897fdb	TABLET_OF_EPITYR	atq	Tablet of Epityr
435	05f20087-416f-4928-a0ab-6d0d2ca2ad05	TAWNOS_S_COFFIN	atq	Tawnos's Coffin
436	2138533a-d33c-477a-9765-7369d1ec30b0	TAWNOS_S_WAND	atq	Tawnos's Wand
437	f07f98bb-4190-4643-aeb9-c5eaf358c97c	TAWNOS_S_WEAPONRY	atq	Tawnos's Weaponry
438	85255c26-4e74-4cf0-91a6-78ddba5abdc6	TETRAVUS	atq	Tetravus
439	3d873e1d-4fac-42c4-bb31-77e76099e1ef	THE_RACK	atq	The Rack
440	30ac0f06-3dd3-4827-8136-4cf8adbf9b12	TITANIA_S_SONG	atq	Titania's Song
441	dbe792f9-22be-4972-b418-99a6190c4421	TRANSMUTE_ARTIFACT	atq	Transmute Artifact
442	74f67dcf-5afb-45aa-8d4b-3cdb23f6f2a1	TRISKELION	atq	Triskelion
443	1cfeb5c4-a2d0-4872-a907-a6d484be85a5	URZA_S_AVENGER	atq	Urza's Avenger
444	fde25440-1810-46ba-a112-b54091593b66	URZA_S_CHALICE	atq	Urza's Chalice
445	33e85a8a-86df-4cdc-a9cc-8cbabe92c3c0	URZA_S_MINE	atq	Urza's Mine
446	57f0c89c-79ad-4786-9497-c7e668620fc0	URZA_S_MITER	atq	Urza's Miter
447	e11966cd-2ee3-4df4-b099-abf42dcdf0db	URZA_S_POWER_PLANT	atq	Urza's Power Plant
448	32fbb638-ab14-4e8b-a07a-d4c44e3496f2	URZA_S_TOWER	atq	Urza's Tower
449	ed836d84-ff1e-4af8-b4b8-314569b3faec	WALL_OF_SPEARS	atq	Wall of Spears
450	004584f8-fd89-4a3e-9782-c117dbe1532b	WEAKSTONE	atq	Weakstone
451	fb8f80cc-6214-4ab9-a9a9-1873ab9feb0c	XENIC_POLTERGEIST	atq	Xenic Poltergeist
452	6c54fc14-2af8-46e8-a4dc-b2a0a88ef2e1	YAWGMOTH_DEMON	atq	Yawgmoth Demon
453	645571f1-a775-4834-8b79-8852d38c9587	YOTIAN_SOLDIER	atq	Yotian Soldier
454	2c57c4e9-0a46-45d6-92db-9203fb722b60	ABOMINATION	leg	Abomination
455	6ae3c3a2-bd17-4fea-ae27-9d2d1eaf8cc0	ACID_RAIN	leg	Acid Rain
456	205ffa76-ff8e-4405-b21a-42358a9883c2	ACTIVE_VOLCANO	leg	Active Volcano
457	aefd49a4-ecec-42cb-b882-e5db7f81eff8	ADUN_OAKENSHIELD	leg	Adun Oakenshield
458	bf29b215-d4f5-4641-97ef-b65d4c463e72	ADVENTURERS_GUILDHOUSE	leg	Adventurers' Guildhouse
459	5cb495a2-c683-4066-b6ee-d0b7d8843cb9	AERATHI_BERSERKER	leg	Aerathi Berserker
460	5456f00c-0bef-4c14-902f-f5c14475f284	AISLING_LEPRECHAUN	leg	Aisling Leprechaun
461	c5f50a78-9dc4-4f3c-aa11-b41c8278bc16	AKRON_LEGIONNAIRE	leg	Akron Legionnaire
462	0f5b0c77-1e3d-46a1-ae0e-03ed79196cd9	AL_ABARA_S_CARPET	leg	Al-abara's Carpet
463	2fcca686-03c8-4407-9f9f-2b7462470044	ALABASTER_POTION	leg	Alabaster Potion
464	61473d8e-45f1-4753-918d-04918a466031	ALCHOR_S_TOMB	leg	Alchor's Tomb
465	ebed900f-6de3-4ae7-9795-fae34882298d	ALL_HALLOW_S_EVE	leg	All Hallow's Eve
466	79644192-8f99-4d04-b151-6f74a4dbda0a	AMROU_KITHKIN	leg	Amrou Kithkin
467	3485109b-251f-4bef-a069-308031f47912	ANGELIC_VOICES	leg	Angelic Voices
468	d5e6ac6b-5786-4d98-8037-0867e365fc93	ANGUS_MACKENZIE	leg	Angus Mackenzie
469	6f78c1e2-e38f-431b-8864-8aad982e9912	ANTI_MAGIC_AURA	leg	Anti-Magic Aura
470	acb3e93c-a1d3-458f-b8c3-c426cd359fa4	ARBORIA	leg	Arboria
471	8ead94c5-8447-4f20-87ec-efdccde689fc	ARCADES_SABBOTH	leg	Arcades Sabboth
472	12584f75-77c1-4b6b-ae9d-1882792b6b94	ARENA_OF_THE_ANCIENTS	leg	Arena of the Ancients
473	c04dd88f-fb7f-43be-b586-7fc5642073dc	AVOID_FATE	leg	Avoid Fate
474	c640350b-16a5-4227-87fa-8b24fdb367c7	AXELROD_GUNNARSON	leg	Axelrod Gunnarson
475	35e4ed0e-8ce2-4729-a009-0d6be8f47663	AYESHA_TANAKA	leg	Ayesha Tanaka
476	15cc068c-f424-433e-b165-8457c62a4b35	AZURE_DRAKE	leg	Azure Drake
477	80734bb0-5032-4355-9304-49f4a4557aba	BACKDRAFT	leg	Backdraft
478	e04fa58e-be7a-4c9c-98d0-48241742a41b	BACKFIRE	leg	Backfire
479	39bfe194-1662-4c0e-a7c6-ea7764d29b65	BARBARY_APES	leg	Barbary Apes
480	4a221518-c850-4e8a-a697-765c0a0e76e7	BARKTOOTH_WARBEARD	leg	Barktooth Warbeard
481	9beccf09-c024-408b-9f84-fe2c7462babb	BARTEL_RUNEAXE	leg	Bartel Runeaxe
482	9b0bc2d3-d64b-455a-a258-d3c91892f1a7	BEASTS_OF_BOGARDAN	leg	Beasts of Bogardan
483	dc3b2bab-755d-4b2f-97c0-70a74d721a79	BLACK_MANA_BATTERY	leg	Black Mana Battery
484	7879b37c-5e2a-4945-9378-47744b715a6c	BLAZING_EFFIGY	leg	Blazing Effigy
485	19066c43-eccd-461b-9695-c3fad95dc1da	BLIGHT	leg	Blight
486	55a253f9-f44d-4898-af83-fea68b7b279d	BLOOD_LUST	leg	Blood Lust
487	79e91e8a-cee7-411b-b0a3-d3383c0d4a43	BLUE_MANA_BATTERY	leg	Blue Mana Battery
488	dc4a4996-108a-4aac-850f-2d9f76403446	BOOMERANG	leg	Boomerang
489	913aed6d-60c3-4d08-baf8-359e2c41a797	BORIS_DEVILBOON	leg	Boris Devilboon
490	e0165326-f1a6-4fc0-94c1-4b33f24d36f5	BRINE_HAG	leg	Brine Hag
491	a7887b24-977d-4a40-bb30-4bf467e5dba6	BRONZE_HORSE	leg	Bronze Horse
492	87bc6be7-4734-4a11-806e-e9e4f5616fe0	CARRION_ANTS	leg	Carrion Ants
493	cee3d8e5-f26f-4f47-8a7b-9ac07ebf9025	CAT_WARRIORS	leg	Cat Warriors
494	4b9922b9-c5b5-467e-8a5b-1e45e862194d	CATHEDRAL_OF_SERRA	leg	Cathedral of Serra
495	a1034a02-36cf-4586-a001-9dc3fb76e904	CAVERNS_OF_DESPAIR	leg	Caverns of Despair
496	8785f42f-87b9-4a0a-89ce-ea423649ba9c	CHAIN_LIGHTNING	leg	Chain Lightning
497	eae87919-6322-4bd2-ae9c-b1ce25d686da	CHAINS_OF_MEPHISTOPHELES	leg	Chains of Mephistopheles
498	7c91ae5d-0320-46a7-98d2-df0918202478	CHROMIUM	leg	Chromium
